model_path,HW,CIN,COUT,KERNEL_SIZE,POOL_STRIDES,latency
avgpool_finegrained1_20S2GH.pt,14,298,298,2,2,0.12302079999999994
avgpool_finegrained1_3HP6L3.pt,14,280,280,2,2,0.11994468000000001
avgpool_finegrained1_BVMBGV.pt,14,133,133,2,2,0.10228493999999999
avgpool_finegrained1_8TWF0D.pt,14,249,249,2,2,0.12260966000000005
avgpool_finegrained1_9LX9AQ.pt,14,305,305,2,2,0.14238428
avgpool_finegrained1_7V0HRV.pt,14,289,289,2,2,0.13057290000000005
avgpool_finegrained1_BLUEE6.pt,14,447,447,2,2,0.17623712000000002
avgpool_finegrained1_ZQ0X4I.pt,14,255,255,2,2,0.12657786
avgpool_finegrained1_EACSYS.pt,14,325,325,2,2,0.13064243999999994
avgpool_finegrained1_NMORJC.pt,14,378,378,2,2,0.13847438000000004
avgpool_finegrained1_FMUYP5.pt,14,468,468,2,2,0.16361686000000003
avgpool_finegrained1_YNQOTQ.pt,14,355,355,2,2,0.13507982
avgpool_finegrained1_X6F1ZL.pt,14,507,507,2,2,0.24874252000000002
avgpool_finegrained1_T3XYC6.pt,14,511,511,2,2,0.16687382
avgpool_finegrained1_L86YRN.pt,14,286,286,2,2,0.11949819999999997
avgpool_finegrained1_AFMW6K.pt,14,271,271,2,2,0.11100632000000003
avgpool_finegrained1_7RRW2J.pt,14,258,258,2,2,0.12192451999999998
avgpool_finegrained1_KFLKWZ.pt,14,526,526,2,2,0.16082104000000005
avgpool_finegrained1_V149FD.pt,14,440,440,2,2,0.14710658000000004
avgpool_finegrained1_33M13W.pt,14,490,490,2,2,0.17272707999999995
avgpool_finegrained1_KWDTRA.pt,14,425,425,2,2,0.1556075
avgpool_finegrained1_KH6R5U.pt,14,316,316,2,2,0.0254533
avgpool_finegrained1_NWSCJ5.pt,14,586,586,2,2,0.1903044
avgpool_finegrained1_ET8WQV.pt,14,251,251,2,2,0.128766
avgpool_finegrained1_E51BBL.pt,14,435,435,2,2,0.187065
avgpool_finegrained1_DNQ627.pt,14,525,525,2,2,0.17704354000000003
avgpool_finegrained1_RPBZZP.pt,56,43,43,2,2,0.28898450000000003
avgpool_finegrained1_AVJ1LR.pt,56,64,64,2,2,0.3976256
avgpool_finegrained1_4TZB9L.pt,56,37,37,2,2,0.22359924000000006
avgpool_finegrained1_7G7OB7.pt,56,48,48,2,2,0.20427102000000005
avgpool_finegrained1_WOH11A.pt,56,44,44,2,2,0.29788475999999997
avgpool_finegrained1_GD4AS9.pt,56,61,61,2,2,0.26394318000000005
avgpool_finegrained1_OBXISV.pt,56,31,31,2,2,0.15791320000000003
avgpool_finegrained1_82C8VA.pt,56,45,45,2,2,0.19276849999999995
avgpool_finegrained1_7L6N46.pt,56,57,57,2,2,0.27915372000000005
avgpool_finegrained1_1OH9HB.pt,56,42,42,2,2,0.19609822
avgpool_finegrained1_57M3KC.pt,56,54,54,2,2,0.2553764999999999
avgpool_finegrained1_CS8HX7.pt,56,36,36,2,2,0.17110959999999997
avgpool_finegrained1_6MAGRM.pt,56,38,38,2,2,0.1829513199999999
avgpool_finegrained1_WLOT4H.pt,56,34,34,2,2,0.16737645999999998
avgpool_finegrained1_8GC02I.pt,56,60,60,2,2,0.28424047999999996
avgpool_finegrained1_F6973A.pt,56,27,27,2,2,0.14725872000000004
avgpool_finegrained1_7CA3S4.pt,56,56,56,2,2,0.22227622000000002
avgpool_finegrained1_0Y2BFW.pt,56,32,32,2,2,0.18133839999999998
avgpool_finegrained1_ZHM1HF.pt,56,55,55,2,2,0.21808434000000004
avgpool_finegrained1_13NT3K.pt,56,35,35,2,2,0.18861738000000008
avgpool_finegrained1_K966FO.pt,224,151,151,2,2,2.0932375999999993
avgpool_finegrained1_GDWJ9W.pt,224,149,149,2,2,1.91905448
avgpool_finegrained1_QKR6NN.pt,224,142,142,2,2,1.6492116199999995
avgpool_finegrained1_1GL9MD.pt,224,138,138,2,2,2.00540366
avgpool_finegrained1_Z7987L.pt,224,71,71,2,2,1.33151778
avgpool_finegrained1_U5F3OQ.pt,224,100,100,2,2,1.3792791999999998
avgpool_finegrained1_81RQUD.pt,224,160,160,2,2,1.842697540000001
avgpool_finegrained1_J8CW0X.pt,224,141,141,2,2,1.79101238
avgpool_finegrained1_I4PO9G.pt,224,124,124,2,2,1.7252843999999994
avgpool_finegrained1_QMDTK5.pt,224,114,114,2,2,1.5936143199999997
avgpool_finegrained1_JOFGAM.pt,224,103,103,2,2,1.8009977999999993
avgpool_finegrained1_TERJG7.pt,224,143,143,2,2,1.9858254599999996
avgpool_finegrained1_YLUKV1.pt,224,94,94,2,2,1.8109238599999995
avgpool_finegrained1_I6127W.pt,224,119,119,2,2,1.9937086200000003
avgpool_finegrained1_1RU1V5.pt,224,123,123,2,2,1.8279128199999997
avgpool_finegrained1_WS0F6W.pt,224,74,74,2,2,1.5062338999999998
avgpool_finegrained1_JRAQ4Q.pt,224,69,69,2,2,1.2790945800000002
avgpool_finegrained1_JZKMLH.pt,224,128,128,2,2,1.7384970000000002
avgpool_finegrained1_JT1KST.pt,224,164,164,2,2,2.0946575400000005
avgpool_finegrained1_QFL0EP.pt,224,125,125,2,2,1.7319176599999995
avgpool_finegrained1_AS2CSG.pt,14,54,54,2,2,0.08460048000000002
avgpool_finegrained1_YD9QQX.pt,14,64,64,2,2,0.08592490000000001
avgpool_finegrained1_3DDRL3.pt,14,98,98,2,2,0.09086833999999999
avgpool_finegrained1_U81AHH.pt,14,100,100,2,2,0.09282712000000001
avgpool_finegrained1_6CHD9D.pt,14,111,111,2,2,0.09675606
avgpool_finegrained1_LNJR5R.pt,14,94,94,2,2,0.016980420000000006
avgpool_finegrained1_GX3ZTR.pt,14,63,63,2,2,0.08754396
avgpool_finegrained1_TXY83P.pt,14,62,62,2,2,0.09052973999999998
avgpool_finegrained1_4ENGV6.pt,14,83,83,2,2,0.08922294000000001
avgpool_finegrained1_D6KOEB.pt,14,73,73,2,2,0.08782062
avgpool_finegrained1_ZL9W0Z.pt,14,66,66,2,2,0.08603733999999999
avgpool_finegrained1_PDCQCS.pt,14,53,53,2,2,0.08535287999999998
avgpool_finegrained1_DMGSFY.pt,14,72,72,2,2,0.08766053999999998
avgpool_finegrained1_391NA3.pt,14,91,91,2,2,0.09175224000000001
avgpool_finegrained1_PM0KOP.pt,14,77,77,2,2,0.08812246000000001
avgpool_finegrained1_ZY166N.pt,14,97,97,2,2,0.10706898000000002
avgpool_finegrained1_5A4SG3.pt,14,82,82,2,2,0.12227824
avgpool_finegrained1_PRNZJU.pt,14,99,99,2,2,0.09682792
avgpool_finegrained1_0HUAQO.pt,14,59,59,2,2,0.07899098000000002
avgpool_finegrained1_5OQBZI.pt,14,104,104,2,2,0.08190364
avgpool_finegrained1_C6G6BX.pt,56,176,176,3,2,0.77126408
avgpool_finegrained1_4VBTT3.pt,56,143,143,3,2,0.5103998
avgpool_finegrained1_4TUN6E.pt,56,155,155,3,2,0.54322966
avgpool_finegrained1_NPQCYZ.pt,56,131,131,3,2,0.45719144
avgpool_finegrained1_Y5NPNO.pt,56,175,175,3,2,0.64810716
avgpool_finegrained1_7BR9H7.pt,56,144,144,3,2,0.6160102800000002
avgpool_finegrained1_MM7K0Z.pt,56,184,184,3,2,0.8718564599999999
avgpool_finegrained1_MB8YF8.pt,56,191,191,3,2,0.7710157000000001
avgpool_finegrained1_JQDJMM.pt,56,160,160,3,2,0.6227033
avgpool_finegrained1_11E998.pt,56,127,127,3,2,0.46836974000000015
avgpool_finegrained1_JQKPRU.pt,56,214,214,3,2,0.72836524
avgpool_finegrained1_GF17WZ.pt,56,121,121,3,2,0.45621446
avgpool_finegrained1_1QP29S.pt,56,209,209,3,2,0.9900171999999999
avgpool_finegrained1_KXY7HK.pt,56,102,102,3,2,0.4706215200000001
avgpool_finegrained1_MOA0IE.pt,56,122,122,3,2,0.5574164800000001
avgpool_finegrained1_EAFTRA.pt,56,164,164,3,2,0.7444841400000002
avgpool_finegrained1_OBJXO6.pt,56,151,151,3,2,0.66785986
avgpool_finegrained1_FPTA2O.pt,56,134,134,3,2,0.6035681199999999
avgpool_finegrained1_LAHYB7.pt,56,213,213,3,2,0.9617294199999997
avgpool_finegrained1_9Z2WTH.pt,56,118,118,3,2,0.47601757999999994
avgpool_finegrained1_3COOQR.pt,14,945,945,3,2,0.37099073999999993
avgpool_finegrained1_KTOYBU.pt,14,901,901,3,2,0.23747337999999996
avgpool_finegrained1_L4XMPC.pt,14,635,635,3,2,0.19237604
avgpool_finegrained1_X0VR3R.pt,14,716,716,3,2,0.20804132000000003
avgpool_finegrained1_2Z9I4Q.pt,14,702,702,3,2,0.21617889999999998
avgpool_finegrained1_UGQMP3.pt,14,509,509,3,2,0.16762128000000004
avgpool_finegrained1_FSFKWV.pt,14,692,692,3,2,0.20139201999999998
avgpool_finegrained1_WFZOBG.pt,14,975,975,3,2,0.27788646000000006
avgpool_finegrained1_6BBTP8.pt,14,934,934,3,2,0.28726742000000005
avgpool_finegrained1_2RVBNG.pt,14,773,773,3,2,0.25498942
avgpool_finegrained1_1GRN9J.pt,14,890,890,3,2,0.27617237999999994
avgpool_finegrained1_YPZM1L.pt,14,681,681,3,2,0.2751492
avgpool_finegrained1_UWO9GG.pt,14,430,430,3,2,0.15468564
avgpool_finegrained1_27O349.pt,14,627,627,3,2,0.19010542
avgpool_finegrained1_9F1AHF.pt,14,888,888,3,2,0.23896986
avgpool_finegrained1_Z9XBEO.pt,14,896,896,3,2,0.0505024
avgpool_finegrained1_JH2GZ4.pt,14,427,427,3,2,0.17081220000000003
avgpool_finegrained1_3C4N4N.pt,14,416,416,3,2,0.16896074000000005
avgpool_finegrained1_LNP6G9.pt,14,501,501,3,2,0.16843086
avgpool_finegrained1_K1ZFNW.pt,14,875,875,3,2,0.24063756000000003
avgpool_finegrained1_9OF78S.pt,112,24,24,3,2,0.50589776
avgpool_finegrained1_MTZN3B.pt,112,31,31,3,2,0.44064542
avgpool_finegrained1_VW700A.pt,112,37,37,3,2,0.5689263000000001
avgpool_finegrained1_HJO443.pt,112,34,34,3,2,0.5804325999999999
avgpool_finegrained1_CY6VX2.pt,112,32,32,3,2,0.4982267199999999
avgpool_finegrained1_YREWLU.pt,112,18,18,3,2,0.3978301400000001
avgpool_finegrained1_760RTA.pt,112,39,39,3,2,0.5747940599999999
avgpool_finegrained1_9TVM52.pt,112,21,21,3,2,0.32748830000000007
avgpool_finegrained1_EU9RFV.pt,112,35,35,3,2,0.5015078999999999
avgpool_finegrained1_9Z8W7G.pt,112,17,17,3,2,0.2886130400000001
avgpool_finegrained1_DOAKTS.pt,112,25,25,3,2,0.44590145999999997
avgpool_finegrained1_WJKKLP.pt,112,23,23,3,2,0.3615179
avgpool_finegrained1_PR6WAF.pt,112,30,30,3,2,0.4399024000000001
avgpool_finegrained1_1W7XN9.pt,112,22,22,3,2,0.3362801600000001
avgpool_finegrained1_JIELBD.pt,112,26,26,3,2,0.38941124000000005
avgpool_finegrained1_JWUXZ4.pt,112,38,38,3,2,0.5727926
avgpool_finegrained1_ZPPK0U.pt,112,29,29,3,2,0.51201948
avgpool_finegrained1_AKTXNZ.pt,112,19,19,3,2,0.3633516
avgpool_finegrained1_MB3JPF.pt,112,27,27,3,2,0.39129298
avgpool_finegrained1_GDB0JH.pt,112,33,33,3,2,0.52730726
avgpool_finegrained1_AE6DSV.pt,28,41,41,3,1,0.19617848000000002
avgpool_finegrained1_NU180B.pt,28,46,46,3,1,0.24576717999999997
avgpool_finegrained1_7OC4RW.pt,28,31,31,3,1,0.18442829999999996
avgpool_finegrained1_5LAAT2.pt,28,32,32,3,1,0.16657434
avgpool_finegrained1_MEP1XC.pt,28,43,43,3,1,0.20820674
avgpool_finegrained1_Z0N3AT.pt,28,36,36,3,1,0.18950788
avgpool_finegrained1_OB6LYW.pt,28,38,38,3,1,0.30374777999999997
avgpool_finegrained1_Z56MGQ.pt,28,28,28,3,1,0.16363551999999995
avgpool_finegrained1_GGBFC7.pt,28,25,25,3,1,0.15240062000000001
avgpool_finegrained1_XEZK5L.pt,28,49,49,3,1,0.22565352
avgpool_finegrained1_DCEO4D.pt,28,33,33,3,1,0.17442971999999998
avgpool_finegrained1_AQTV4H.pt,28,26,26,3,1,0.18280984
avgpool_finegrained1_LPDD39.pt,28,37,37,3,1,0.24573668
avgpool_finegrained1_SCJ8KP.pt,28,29,29,3,1,0.16451752000000003
avgpool_finegrained1_PU7ZBT.pt,28,40,40,3,1,0.20086950000000006
avgpool_finegrained1_XH0GLC.pt,28,51,51,3,1,0.23402232000000006
avgpool_finegrained1_2R3RXB.pt,28,50,50,3,1,0.22324867999999992
avgpool_finegrained1_FT1O6U.pt,28,30,30,3,1,0.17630212
avgpool_finegrained1_3GG0NA.pt,28,45,45,3,1,0.23905482
avgpool_finegrained1_IZQLA4.pt,28,55,55,3,1,0.23590434000000002
avgpool_finegrained1_AP47J3.pt,14,46,46,3,1,0.11455569999999998
avgpool_finegrained1_3PYA3U.pt,14,60,60,3,1,0.12438171999999997
avgpool_finegrained1_T66MFV.pt,14,45,45,3,1,0.13470452000000002
avgpool_finegrained1_QEXIIB.pt,14,42,42,3,1,0.10947821999999997
avgpool_finegrained1_NTRQ19.pt,14,79,79,3,1,0.13465422
avgpool_finegrained1_G0WI8T.pt,14,58,58,3,1,0.023608960000000012
avgpool_finegrained1_SEVGQ0.pt,14,36,36,3,1,0.09990710000000001
avgpool_finegrained1_GB993W.pt,14,53,53,3,1,0.11437568000000001
avgpool_finegrained1_MYP5A8.pt,14,77,77,3,1,0.16770778
avgpool_finegrained1_NCREL6.pt,14,51,51,3,1,0.10869068000000005
avgpool_finegrained1_NWF2W9.pt,14,33,33,3,1,0.09998228
avgpool_finegrained1_QXV6B4.pt,14,40,40,3,1,0.10416966
avgpool_finegrained1_NODQ30.pt,14,72,72,3,1,0.12889869999999998
avgpool_finegrained1_MM1TWL.pt,14,35,35,3,1,0.11618054000000001
avgpool_finegrained1_BSIJ40.pt,14,38,38,3,1,0.13305087999999998
avgpool_finegrained1_FYI1J4.pt,14,37,37,3,1,0.10271257999999996
avgpool_finegrained1_7022D7.pt,14,54,54,3,1,0.11446704000000003
avgpool_finegrained1_4KOVRR.pt,14,39,39,3,1,0.10481535999999998
avgpool_finegrained1_CK4GS7.pt,14,49,49,3,1,0.10997370000000002
avgpool_finegrained1_V7WJYN.pt,14,55,55,3,1,0.11557934000000003
avgpool_finegrained1_PKQQ65.pt,14,488,488,3,2,0.17651704
avgpool_finegrained1_P892JH.pt,14,265,265,3,2,0.12677838
avgpool_finegrained1_BQKDX8.pt,14,263,263,3,2,0.13096598000000004
avgpool_finegrained1_NV61YO.pt,14,325,325,3,2,0.13105626000000004
avgpool_finegrained1_AFBUM0.pt,14,417,417,3,2,0.15062822
avgpool_finegrained1_ZA80SC.pt,14,454,454,3,2,0.157412
avgpool_finegrained1_GEHSPI.pt,14,481,481,3,2,0.20006507999999998
avgpool_finegrained1_PGRMNU.pt,14,518,518,3,2,0.1692456
avgpool_finegrained1_MTXL0E.pt,14,286,286,3,2,0.12747977999999996
avgpool_finegrained1_VQDIEK.pt,14,483,483,3,2,0.18765468000000005
avgpool_finegrained1_QADBQL.pt,14,389,389,3,2,0.15422966000000002
avgpool_finegrained1_AA9A7A.pt,14,423,423,3,2,0.15001364000000006
avgpool_finegrained1_71X2UF.pt,14,312,312,3,2,0.12735374000000002
avgpool_finegrained1_SWDIUN.pt,14,410,410,3,2,0.15233754000000005
avgpool_finegrained1_7DWDGR.pt,14,350,350,3,2,0.13645516000000002
avgpool_finegrained1_EIBYIJ.pt,14,416,416,3,2,0.14880016
avgpool_finegrained1_937D90.pt,14,401,401,3,2,0.19123959999999995
avgpool_finegrained1_APPUM7.pt,14,422,422,3,2,0.15057622
avgpool_finegrained1_SAZ3UQ.pt,14,364,364,3,2,0.14244893999999994
avgpool_finegrained1_EHMKNG.pt,14,330,330,3,2,0.16954046000000006
avgpool_finegrained1_KYNLGD.pt,28,37,37,2,1,0.19461193999999998
avgpool_finegrained1_TW5EBW.pt,28,48,48,2,1,0.20843110000000006
avgpool_finegrained1_S1AI3V.pt,28,85,85,2,1,0.3088440400000001
avgpool_finegrained1_4B4KYW.pt,28,63,63,2,1,0.24732392
avgpool_finegrained1_E4LXIS.pt,28,73,73,2,1,0.2734004400000001
avgpool_finegrained1_SD3VEK.pt,28,64,64,2,1,0.27100282
avgpool_finegrained1_6IS7R8.pt,28,56,56,2,1,0.25330860000000005
avgpool_finegrained1_2TO1YJ.pt,28,57,57,2,1,0.22894961999999996
avgpool_finegrained1_P74IO9.pt,28,67,67,2,1,0.2725906999999999
avgpool_finegrained1_4DUODG.pt,28,54,54,2,1,0.24053574000000005
avgpool_finegrained1_INQI5P.pt,28,68,68,2,1,0.31926778
avgpool_finegrained1_5Y5X5D.pt,28,66,66,2,1,0.3412005000000001
avgpool_finegrained1_J3VBL9.pt,28,65,65,2,1,0.26303157999999993
avgpool_finegrained1_7DBZ6M.pt,28,70,70,2,1,0.26540772
avgpool_finegrained1_3P6JE8.pt,28,40,40,2,1,0.18438885999999996
avgpool_finegrained1_18OXVM.pt,28,74,74,2,1,0.05582860000000001
avgpool_finegrained1_L3C914.pt,28,45,45,2,1,0.19973994000000006
avgpool_finegrained1_L96CRW.pt,28,71,71,2,1,0.28812193999999997
avgpool_finegrained1_2BZ14I.pt,28,69,69,2,1,0.32382437999999986
avgpool_finegrained1_FTP27X.pt,28,47,47,2,1,0.24103597999999996
avgpool_finegrained1_1GOXG0.pt,14,32,32,2,2,0.0884985
avgpool_finegrained1_G4P334.pt,14,33,33,2,2,0.08173894000000002
avgpool_finegrained1_SYP6MF.pt,14,31,31,2,2,0.08071653999999999
avgpool_finegrained1_PK0CHN.pt,14,24,24,2,2,0.07899977999999999
avgpool_finegrained1_OZBM6V.pt,14,50,50,2,2,0.08400968000000003
avgpool_finegrained1_68ERDZ.pt,14,30,30,2,2,0.07911077999999999
avgpool_finegrained1_0U6GMR.pt,14,27,27,2,2,0.0893388
avgpool_finegrained1_JI8UPA.pt,14,40,40,2,2,0.07890566
avgpool_finegrained1_QY63DX.pt,14,41,41,2,2,0.08259183999999997
avgpool_finegrained1_SNG78N.pt,14,38,38,2,2,0.07933896000000003
avgpool_finegrained1_KA8NIH.pt,14,44,44,2,2,0.10968497999999997
avgpool_finegrained1_WR5ARQ.pt,14,45,45,2,2,0.08294979999999998
avgpool_finegrained1_HL7WQ4.pt,14,28,28,2,2,0.08701967999999999
avgpool_finegrained1_6HZ23Y.pt,14,46,46,2,2,0.07767862000000003
avgpool_finegrained1_TGVEYS.pt,14,48,48,2,2,0.08717658000000002
avgpool_finegrained1_EGQ0C0.pt,14,29,29,2,2,0.08638797999999998
avgpool_finegrained1_XIZBSH.pt,14,23,23,2,2,0.07975026
avgpool_finegrained1_R7UU3P.pt,14,25,25,2,2,0.10182632000000001
avgpool_finegrained1_4VXWIR.pt,14,35,35,2,2,0.07804808
avgpool_finegrained1_X7M2BX.pt,14,42,42,2,2,0.08264458
avgpool_finegrained1_PWUMR4.pt,56,540,540,2,2,1.30035604
avgpool_finegrained1_EKR0T8.pt,56,531,531,2,2,1.1063226199999998
avgpool_finegrained1_7YZ6UH.pt,56,324,324,2,2,0.9123836999999998
avgpool_finegrained1_BOD7R4.pt,56,348,348,2,2,0.9713438600000001
avgpool_finegrained1_B99465.pt,56,286,286,2,2,1.1039099399999999
avgpool_finegrained1_QNOSX7.pt,56,526,526,2,2,1.1558365199999998
avgpool_finegrained1_G5S9N9.pt,56,313,313,2,2,0.89530846
avgpool_finegrained1_ARON6G.pt,56,562,562,2,2,1.1129493000000001
avgpool_finegrained1_N2JNRD.pt,56,321,321,2,2,1.0189211800000002
avgpool_finegrained1_2CM4E2.pt,56,265,265,2,2,0.8855712399999999
avgpool_finegrained1_3XENM8.pt,56,292,292,2,2,1.0361010199999998
avgpool_finegrained1_KCWW9M.pt,56,486,486,2,2,1.1973308200000004
avgpool_finegrained1_UNQ5PP.pt,56,446,446,2,2,1.1549312199999997
avgpool_finegrained1_JECF0L.pt,56,257,257,2,2,0.9485350199999998
avgpool_finegrained1_JA9Q8R.pt,56,269,269,2,2,0.78696852
avgpool_finegrained1_ME3PNF.pt,56,484,484,2,2,1.247804
avgpool_finegrained1_SIW61H.pt,56,537,537,2,2,1.2792306799999997
avgpool_finegrained1_OI0JII.pt,56,354,354,2,2,1.15783782
avgpool_finegrained1_JS1S5Y.pt,56,454,454,2,2,1.0783868199999995
avgpool_finegrained1_94DT44.pt,56,276,276,2,2,0.8301429800000001
avgpool_finegrained1_UREAUN.pt,112,362,362,2,2,1.3465384999999999
avgpool_finegrained1_FRPCG9.pt,112,497,497,2,2,1.6937428400000005
avgpool_finegrained1_2L7Q7R.pt,112,557,557,2,2,1.7657874199999994
avgpool_finegrained1_860R86.pt,112,424,424,2,2,1.4278281800000001
avgpool_finegrained1_CMZ5JH.pt,112,483,483,2,2,1.7480723799999993
avgpool_finegrained1_I9N9PO.pt,112,360,360,2,2,1.3837107600000003
avgpool_finegrained1_XSFUUD.pt,112,291,291,2,2,1.3880065400000003
avgpool_finegrained1_1OQ3M0.pt,112,406,406,2,2,1.46576458
avgpool_finegrained1_O9XAFX.pt,112,298,298,2,2,1.33489852
avgpool_finegrained1_17SZ6Q.pt,112,504,504,2,2,1.8982429000000003
avgpool_finegrained1_83JOHO.pt,112,327,327,2,2,1.5914826400000002
avgpool_finegrained1_8FK43M.pt,112,277,277,2,2,1.42112328
avgpool_finegrained1_AFJH0P.pt,112,545,545,2,2,1.6500052399999998
avgpool_finegrained1_KNE06G.pt,112,514,514,2,2,1.62247534
avgpool_finegrained1_JPAS6D.pt,112,333,333,2,2,1.2322699599999998
avgpool_finegrained1_QV836Q.pt,112,386,386,2,2,1.4944104399999996
avgpool_finegrained1_08YFBF.pt,112,403,403,2,2,1.4894743799999999
avgpool_finegrained1_SXBOU3.pt,112,569,569,2,2,2.0579327600000004
avgpool_finegrained1_ZS7QZ0.pt,112,541,541,2,2,1.8775131600000003
avgpool_finegrained1_BKFUMM.pt,112,467,467,2,2,1.5674218000000002
avgpool_finegrained1_BV4OTO.pt,56,60,60,2,2,0.24880273999999994
avgpool_finegrained1_NO8QM0.pt,56,76,76,2,2,0.3663566800000001
avgpool_finegrained1_2XX5UL.pt,56,62,62,2,2,0.28709214
avgpool_finegrained1_IDEN6R.pt,56,77,77,2,2,0.27639686
avgpool_finegrained1_JTSUGD.pt,56,49,49,2,2,0.24773838
avgpool_finegrained1_2SFSBK.pt,56,58,58,2,2,0.25037093999999993
avgpool_finegrained1_NY8H98.pt,56,79,79,2,2,0.27590342
avgpool_finegrained1_H6S9N3.pt,56,55,55,2,2,0.2602662
avgpool_finegrained1_VVA64O.pt,56,41,41,2,2,0.21060064
avgpool_finegrained1_FE8Y7Z.pt,56,52,52,2,2,0.21117284000000006
avgpool_finegrained1_6QSQ1D.pt,56,85,85,2,2,0.32947354000000006
avgpool_finegrained1_U3HH40.pt,56,65,65,2,2,0.3275051
avgpool_finegrained1_U88BJR.pt,56,78,78,2,2,0.39022780000000007
avgpool_finegrained1_HL0ZAL.pt,56,82,82,2,2,0.33394366000000003
avgpool_finegrained1_Q5RRG6.pt,56,53,53,2,2,0.22890176
avgpool_finegrained1_KPZE7I.pt,56,57,57,2,2,0.27123781999999996
avgpool_finegrained1_GNDL0T.pt,56,88,88,2,2,0.30480271999999997
avgpool_finegrained1_8MABJ8.pt,56,63,63,2,2,0.38555344000000014
avgpool_finegrained1_U1EZHM.pt,56,90,90,2,2,0.35931073999999996
avgpool_finegrained1_71YTHN.pt,56,67,67,2,2,0.33332592000000005
avgpool_finegrained1_LAMJG5.pt,14,986,986,3,2,0.25378732
avgpool_finegrained1_GRQWRL.pt,14,973,973,3,2,0.29113984
avgpool_finegrained1_LKN3SE.pt,14,722,722,3,2,0.20847181999999992
avgpool_finegrained1_PC01C7.pt,14,780,780,3,2,0.29852056
avgpool_finegrained1_5JGPOV.pt,14,506,506,3,2,0.27213677999999997
avgpool_finegrained1_A02BG2.pt,14,846,846,3,2,0.23840648
avgpool_finegrained1_87IMXS.pt,14,1000,1000,3,2,0.28151894
avgpool_finegrained1_7EHGNY.pt,14,682,682,3,2,0.19955062000000004
avgpool_finegrained1_A6L4R4.pt,14,916,916,3,2,0.24362395999999997
avgpool_finegrained1_LDHW2H.pt,14,861,861,3,2,0.25044964000000003
avgpool_finegrained1_G33QD9.pt,14,582,582,3,2,0.25157046
avgpool_finegrained1_CENT2E.pt,14,640,640,3,2,0.21293636000000002
avgpool_finegrained1_P8LERK.pt,14,515,515,3,2,0.19233283999999998
avgpool_finegrained1_B8V6PF.pt,14,961,961,3,2,0.26293832
avgpool_finegrained1_4XYXHN.pt,14,915,915,3,2,0.24205205999999993
avgpool_finegrained1_FNNA2O.pt,14,478,478,3,2,0.03315198
avgpool_finegrained1_84986Z.pt,14,740,740,3,2,0.33353037999999996
avgpool_finegrained1_6RBQOX.pt,14,879,879,3,2,0.23559420000000003
avgpool_finegrained1_6J8ZQK.pt,14,680,680,3,2,0.19900141999999998
avgpool_finegrained1_VV6XHX.pt,14,704,704,3,2,0.20358967999999994
avgpool_finegrained1_I7E4G3.pt,56,256,256,3,2,0.8749812400000002
avgpool_finegrained1_RTCV2U.pt,56,262,262,3,2,0.9232932999999999
avgpool_finegrained1_WKPD7A.pt,56,132,132,3,2,0.5892725600000002
avgpool_finegrained1_7164SZ.pt,56,144,144,3,2,0.5545682799999999
avgpool_finegrained1_KTZPUW.pt,56,231,231,3,2,0.8283644200000002
avgpool_finegrained1_3GGRDP.pt,56,253,253,3,2,1.0151951199999998
avgpool_finegrained1_7L0UN0.pt,56,278,278,3,2,1.1985017800000004
avgpool_finegrained1_OV1RJV.pt,56,157,157,3,2,0.7523293799999999
avgpool_finegrained1_MXR704.pt,56,268,268,3,2,1.0299516600000003
avgpool_finegrained1_5U1TN3.pt,56,233,233,3,2,1.0469912000000001
avgpool_finegrained1_U3EAHQ.pt,56,220,220,3,2,1.09405712
avgpool_finegrained1_RB9NNR.pt,56,124,124,3,2,0.5156031200000001
avgpool_finegrained1_6UFDRN.pt,56,250,250,3,2,0.9910744200000002
avgpool_finegrained1_VM8AY2.pt,56,167,167,3,2,0.9137572199999999
avgpool_finegrained1_9X4JXN.pt,56,249,249,3,2,1.0503541800000002
avgpool_finegrained1_KHPTBS.pt,56,229,229,3,2,0.86792966
avgpool_finegrained1_XGJCQ4.pt,56,203,203,3,2,0.8334663799999998
avgpool_finegrained1_BILK2N.pt,56,279,279,3,2,1.0302995599999998
avgpool_finegrained1_YRPAFC.pt,56,245,245,3,2,0.95534442
avgpool_finegrained1_GZVCCD.pt,56,266,266,3,2,1.17779752
avgpool_finegrained1_93VLNU.pt,56,116,116,3,2,0.54729964
avgpool_finegrained1_2MW1YL.pt,56,74,74,3,2,0.33459208
avgpool_finegrained1_3TPY4M.pt,56,79,79,3,2,0.30779839999999997
avgpool_finegrained1_Y5V1BX.pt,56,104,104,3,2,0.38872150000000005
avgpool_finegrained1_NNZCZR.pt,56,157,157,3,2,0.53627022
avgpool_finegrained1_A4KLAG.pt,56,99,99,3,2,0.3666897799999999
avgpool_finegrained1_13L5GP.pt,56,145,145,3,2,0.59429876
avgpool_finegrained1_PUUZNM.pt,56,85,85,3,2,0.41850766
avgpool_finegrained1_GR4IED.pt,56,158,158,3,2,0.6352163399999999
avgpool_finegrained1_VD6NTY.pt,56,107,107,3,2,0.57740124
avgpool_finegrained1_JSHLDH.pt,56,149,149,3,2,0.7207893400000003
avgpool_finegrained1_B60R67.pt,56,67,67,3,2,0.28409448
